date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:54:23	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/font-awesome/fontawesome-webfont.ttf?v=4.7.0	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/font-awesome/fontawesome-webfont3e6e.ttf	(from https://admin.pixelstrap.com/poco/assets/css/fontawesome.css)
06:54:25	1018784/1018784	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/ico/icofont.eot?v=1.0.0-beta	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/ico/icofont7858.eot	(from https://admin.pixelstrap.com/poco/assets/css/icofont.css)
06:54:25	629908/629908	---M--	200	added ('OK')	font/woff	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/ico/icofont.woff?v=1.0.0-beta	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/ico/icofont7858.woff	(from https://admin.pixelstrap.com/poco/assets/css/icofont.css)
06:54:25	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/themify/themify.eot?-fvbane	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/themify/themify9f24.eot	(from https://admin.pixelstrap.com/poco/assets/css/themify.css)
06:54:26	1018620/1018620	---M--	200	added ('OK')	font/ttf	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/ico/icofont.ttf?v=1.0.0-beta	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/ico/icofont7858.ttf	(from https://admin.pixelstrap.com/poco/assets/css/icofont.css)
06:54:26	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/themify/themify.eot?	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/themify/themifyd41d.eot	(from https://admin.pixelstrap.com/poco/assets/css/themify.css)
06:54:27	56108/56108	---M--	200	added ('OK')	font/woff	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/themify/themify.woff?-fvbane	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/themify/themify9f24.woff	(from https://admin.pixelstrap.com/poco/assets/css/themify.css)
06:54:27	78584/78584	---M--	200	added ('OK')	font/ttf	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/themify//themify.ttf?-fvbane	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/themify/themify9f24.ttf	(from https://admin.pixelstrap.com/poco/assets/css/themify.css)
06:54:28	234630/234630	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/themify/themify.svg?-fvbane	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/themify/themify9f24.svg	(from https://admin.pixelstrap.com/poco/assets/css/themify.css)
06:54:29	169798/169798	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/other-images/maintenance-bg.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/other-images/maintenance-bg.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:31	158101/158101	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/other-images/coming-soon-bg.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/other-images/coming-soon-bg.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:32	629482/629482	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20May%202020%2004:43:26%20GMT	https://admin.pixelstrap.com/poco/assets/images/other-images/login-bg.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/other-images/login-bg.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:32	4199978/4199978	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/fonts/ico/icofont.svg?v=1.0.0-beta	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/fonts/ico/icofont7858.svg	(from https://admin.pixelstrap.com/poco/assets/css/icofont.css)
06:54:33	1235792/1235792	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/other-images/bg-profile.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/other-images/bg-profile.png	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:33	814/814	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/details_open.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/details_open.png	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:34	761/761	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/details_close.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/details_close.png	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:35	105757/105757	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/landing/Footer-background.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/landing/Footer-background.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:38	186488/186488	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/landing/background1.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/landing/background1.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:39	75201/75201	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/landing/counter-background.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/landing/counter-background.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:39	132432/132432	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/landing/unique-feature.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/landing/unique-feature.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:40	146771/146771	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/landing/components-background.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/landing/components-background.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:41	796/796	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Oct%202024%2013:54:41%20GMT	https://admin.pixelstrap.com/poco/assets/assets/images/landing/footer-bg.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/assets/images/landing/footer-bg.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:41	60467/60467	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/landing/Email-template_background.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/landing/Email-template_background.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:41	796/796	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Oct%202024%2013:54:41%20GMT	https://admin.pixelstrap.com/poco/assets/images/landing/bg_gallery.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/landing/bg_gallery.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:42	21087/21087	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/dashboard/popup.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/dashboard/popup.png	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:43	27087/27087	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/dashboard/music.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/dashboard/music.png	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:43	52218/52218	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/dashboard/whather_bg.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/dashboard/whather_bg.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:44	28968/28968	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/other-images/mobile-clock-wallpaper.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/other-images/mobile-clock-wallpaper.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:44	5072/5072	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/other-images/clock-face.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/other-images/clock-face.png	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:45	246/246	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2022%20May%202020%2005:54:38%20GMT	https://admin.pixelstrap.com/poco/assets/images/sec.svg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/sec.svg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:45	178/178	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/min.svg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/min.svg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:45	178/178	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/hour.svg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/hour.svg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:46	731/731	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/cursor.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/cursor.png	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:47	1541536/1541536	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:40%20GMT	https://admin.pixelstrap.com/poco/assets/images/social-app/social-image.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/social-app/social-image.png	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:47	79864/79864	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/dashboard/bg.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/dashboard/bg.jpg	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:48	446150/446150	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/other-images/calender-bg.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/other-images/calender-bg.png	(from https://admin.pixelstrap.com/poco/assets/css/style.css)
06:54:48	10826/10826	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/css/chartist.css	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/css/chartist.css	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:48	8214/8214	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/css/date-picker.css	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/css/date-picker.css	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:49	3198/3198	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/css/prism.css	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/css/prism.css	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:49	10152/10152	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/assets/css/pe7-icon.css	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/css/pe7-icon.css	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:49	1478/1478	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/dashboard/bookmark.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/dashboard/bookmark.png	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:50	1071/1071	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/dashboard/like.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/dashboard/like.png	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:50	945/945	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/dashboard/notification.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/dashboard/notification.png	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:51	1497/1497	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/dashboard/chat.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/dashboard/chat.png	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:51	8082/8082	---M--	200	added ('OK')	image/png	date:Fri,%2022%20May%202020%2005:54:36%20GMT	https://admin.pixelstrap.com/poco/assets/images/dashboard/user.png	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/assets/images/dashboard/user.png	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:52	112621/112621	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2013:29:06%20GMT	https://admin.pixelstrap.com/poco/ltr/general-widget.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/general-widget.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:52	41552/41552	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/chart-widget.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/chart-widget.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:53	34244/34244	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202023%2010:17:18%20GMT	https://admin.pixelstrap.com/poco/starter-kit/index.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/starter-kit/index.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:54	35403/35403	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/state-color.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/state-color.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:54	51610/51610	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2013:29:06%20GMT	https://admin.pixelstrap.com/poco/ltr/typography.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/typography.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:55	71525/71525	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/buttons.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/buttons.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:55	43311/43311	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/avatars.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/avatars.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:56	54981/54981	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/helper-classes.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/helper-classes.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:56	47943/47943	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/grid.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/grid.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:57	40905/40905	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2013:29:06%20GMT	https://admin.pixelstrap.com/poco/ltr/tag-pills.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/tag-pills.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:57	46402/46402	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/progress-bar.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/progress-bar.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:57	55880/55880	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2013:29:06%20GMT	https://admin.pixelstrap.com/poco/ltr/modal.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/modal.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:58	67996/67996	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/alert.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/alert.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:58	39765/39765	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2013:29:06%20GMT	https://admin.pixelstrap.com/poco/ltr/popover.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/popover.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:54:59	38108/38108	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2007:14:33%20GMT	https://admin.pixelstrap.com/poco/ltr/tooltip.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/tooltip.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:00	43191/43191	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/loader.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/loader.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:00	48299/48299	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/dropdown.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/dropdown.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:00	87632/87632	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/tab-bootstrap.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/tab-bootstrap.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:01	68103/68103	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/tab-material.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/tab-material.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:01	61793/61793	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:13%20GMT	https://admin.pixelstrap.com/poco/ltr/according.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/according.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:02	48000/48000	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/navs.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/navs.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:02	48092/48092	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2013:29:06%20GMT	https://admin.pixelstrap.com/poco/ltr/list.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/list.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:03	45785/45785	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/scrollable.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/scrollable.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:03	44150/44150	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/tree.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/tree.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:04	61041/61041	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2007:14:33%20GMT	https://admin.pixelstrap.com/poco/ltr/bootstrap-notify.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/bootstrap-notify.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:04	41412/41412	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/rating.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/rating.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:05	35952/35952	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/dropzone.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/dropzone.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:06	48140/48140	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2009:05:27%20GMT	https://admin.pixelstrap.com/poco/ltr/tour.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/tour.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:06	36777/36777	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/sweet-alert2.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/sweet-alert2.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
06:55:07	45331/45331	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2005:39:14%20GMT	https://admin.pixelstrap.com/poco/ltr/modal-animated.html	C:/Users/ABOLARIN/Downloads/website%20templates/general%20admin%20page/admin.pixelstrap.com/poco/ltr/modal-animated.html	(from https://admin.pixelstrap.com/poco/ltr/index.html)
